CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
CUST2636,Male,1,Yes,Yes,9,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,110.43,No,993.02
CUST2637,Male,0,No,Yes,10,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,64.09,Yes,634.42
CUST2638,Male,1,No,No,69,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,92.37,No,6372.83
CUST2639,Female,0,Yes,Yes,61,No,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Credit card,101.41,No,6188.97
CUST2640,Female,0,Yes,Yes,46,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,70.51,No,3245.63
CUST2641,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,59.91,No,1968.44
CUST2642,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,111.55,No,1776.1
CUST2643,Female,0,No,No,53,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,43.09,No,2293.08
CUST2644,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,45.7,Yes,1775.34
CUST2645,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,56.16,Yes,1006.77
CUST2646,Male,1,Yes,No,66,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer,105.95,No,6998.05
CUST2647,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,113.88,No,5919.95
CUST2648,Male,0,No,No,63,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,42.01,No,2640.26
CUST2649,Female,0,Yes,No,46,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,106.39,No,4893.28
CUST2650,Male,0,Yes,Yes,5,Yes,No,No,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,45.82,No,230.48
CUST2651,Female,0,No,No,15,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,117.06,No,1754.96
CUST2652,Female,0,Yes,Yes,71,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Credit card,79.74,No,5669.92
CUST2653,Male,0,No,No,17,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,One year,No,Credit card,20.71,No,347.76
CUST2654,Female,0,No,No,51,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card,23.41,Yes,1197.14
CUST2655,Male,0,Yes,No,47,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.75,No,1625.5
CUST2656,Female,0,No,Yes,42,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,38.76,No,1625.77
CUST2657,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,96.76,No,3681.7
CUST2658,Male,0,No,Yes,48,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Credit card,42.28,No,2023.94
CUST2659,Female,0,No,No,11,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Mailed check,116.91,Yes,1287.81
CUST2660,Male,0,Yes,No,9,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer,83.61,No,745.56
CUST2661,Male,1,No,No,70,Yes,Yes,No,No,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,89.25,No,6239.55
CUST2662,Female,0,Yes,No,54,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer,41.78,No,2256.58
CUST2663,Male,0,Yes,Yes,0,No,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer,109.27,No,3.5
CUST2664,Male,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,86.78,No,4157.71
CUST2665,Female,0,Yes,Yes,35,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,106.44,No,3733.76
CUST2666,Female,0,Yes,No,20,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,115.65,No,2307.52
CUST2667,Male,0,Yes,Yes,36,Yes,No phone service,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,32.56,Yes,1164.56
CUST2668,Male,0,Yes,Yes,23,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,29.66,No,676.23
CUST2669,Female,0,Yes,No,54,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer,100.34,Yes,5411.75
CUST2670,Female,0,Yes,No,24,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,106.61,No,2550.45
CUST2671,Male,0,No,Yes,6,No,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,78.38,No,476.24
CUST2672,Female,0,Yes,No,70,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,56.6,Yes,3961.91
CUST2673,Male,0,No,No,70,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,85.26,No,5965.97
CUST2674,Male,1,No,Yes,23,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer,50.57,No,1172.12
CUST2675,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer,43.84,No,435.82
CUST2676,Male,0,No,Yes,11,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card,68.81,Yes,750.25
CUST2677,Male,0,No,Yes,34,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,41.62,No,1410.56
CUST2678,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,68.37,No,4233.72
CUST2679,Female,0,Yes,Yes,67,Yes,No,No,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,115.66,No,7749.19
CUST2680,Female,0,Yes,Yes,56,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer,103.98,No,5818.71
CUST2681,Female,0,No,Yes,12,No,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.16,No,1370.24
CUST2682,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,Two year,No,Credit card,100.63,Yes,2217.25
CUST2683,Male,0,Yes,Yes,38,Yes,No phone service,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,55.48,No,2113.79
CUST2684,Male,0,Yes,No,11,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card,101.2,No,1117.4
CUST2685,Male,0,No,Yes,33,No,Yes,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,112.29,Yes,3699.68
CUST2686,Female,0,No,Yes,70,Yes,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card,114.7,Yes,8021.32
CUST2687,Male,0,No,No,30,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,88.32,No,2650.45
CUST2688,Male,0,No,Yes,61,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,41.14,No,2503.52
CUST2689,Female,0,Yes,Yes,12,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,23.97,No,279.34
CUST2690,Female,0,No,No,30,No,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer,34.72,Yes,1042.14
CUST2691,Female,0,No,Yes,1,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Credit card,116.55,No,113.09
CUST2692,Female,0,No,Yes,14,Yes,No,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,66.21,Yes,932.06
CUST2693,Male,0,No,Yes,56,Yes,No,No,No,No internet service,No,No internet service,No,No,Two year,No,Bank transfer,105.5,No,5904.28
CUST2694,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer,66.5,No,2204.07
CUST2695,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,86.08,No,5772.53
CUST2696,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,22.41,No,618.63
CUST2697,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card,44.99,Yes,2924.53
CUST2698,Male,0,Yes,Yes,15,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,63.63,No,955.7
CUST2699,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,83.06,No,3160.19
CUST2700,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,37.15,Yes,1337.36
CUST2701,Female,1,No,No,20,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,96.46,No,1928.87
CUST2702,Male,0,Yes,Yes,43,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,56.44,No,2424.28
CUST2703,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,One year,No,Mailed check,101.74,No,1826.75
CUST2704,Male,0,Yes,No,70,Yes,No,No,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,29.8,No,2094.92
CUST2705,Female,0,Yes,Yes,7,No,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,87.98,No,612.21
CUST2706,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,49.33,No,3197.72
CUST2707,Female,0,Yes,Yes,40,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Bank transfer,99.54,No,3974.95
CUST2708,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,60.22,No,4162.33
CUST2709,Female,0,Yes,Yes,60,No,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,86.53,No,5193.53
CUST2710,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,113.43,No,2841.33
CUST2711,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,22.06,Yes,1550.38
CUST2712,Male,0,Yes,No,69,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card,21.11,No,1463.05
CUST2713,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,97.03,No,2717.85
CUST2714,Female,0,No,Yes,65,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,No,Credit card,84.64,Yes,5495.14
CUST2715,Female,0,Yes,Yes,18,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,49.3,Yes,880.36
CUST2716,Female,0,No,Yes,67,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Bank transfer,69.44,No,4653.96
CUST2717,Male,1,No,Yes,57,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,24.19,No,1376.16
CUST2718,Female,0,No,Yes,69,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Two year,Yes,Credit card,39.24,No,2708.72
CUST2719,Male,0,No,No,56,No,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,62.45,No,3497.17
CUST2720,Female,1,No,No,36,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,103.4,Yes,3724.44
CUST2721,Male,0,No,Yes,60,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,67.97,No,4068.84
CUST2722,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.64,Yes,2271.22
CUST2723,Female,0,Yes,Yes,70,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,107.38,No,7521.03
CUST2724,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,50.88,No,1214.98
CUST2725,Female,0,Yes,Yes,64,No,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,One year,No,Electronic check,90.07,No,5767.52
CUST2726,Female,0,Yes,Yes,5,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,106.17,No,531.78
CUST2727,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,40.26,No,694.06
CUST2728,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,55.65,No,507.56
CUST2729,Female,0,Yes,No,10,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,117.98,No,1178.06
CUST2730,Female,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,118.32,No,7574.81
CUST2731,Male,0,No,No,64,Yes,No,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,42.32,No,2700.83
CUST2732,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,26.64,Yes,1356.37
CUST2733,Female,1,No,No,66,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,47.09,No,3112.62
CUST2734,Male,1,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,59.77,No,1795.55
CUST2735,Female,0,No,No,16,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,64.1,Yes,1025.29
CUST2736,Male,1,No,No,54,Yes,No,No,No,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,81.88,No,4415.05
CUST2737,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Two year,No,Mailed check,109.95,Yes,3854.31
CUST2738,Male,1,No,No,25,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,No,Credit card,53.03,No,1321.21
CUST2739,Male,0,Yes,Yes,52,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,105.0,No,5466.41
CUST2740,Female,0,Yes,No,16,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Credit card,29.35,No,471.83
CUST2741,Female,0,No,No,24,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No,One year,No,Credit card,24.19,No,578.01
CUST2742,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,70.4,No,61.21
CUST2743,Male,0,No,Yes,4,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,25.97,Yes,98.53
CUST2744,Female,0,Yes,No,3,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Mailed check,59.25,Yes,185.53
CUST2745,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,109.68,Yes,3845.16
CUST2746,Female,0,No,Yes,5,No,No phone service,No,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer,44.15,No,222.25
CUST2747,Male,0,No,Yes,20,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,90.6,No,1811.33
CUST2748,Male,0,No,No,25,Yes,Yes,No,No,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,50.24,No,1258.94
CUST2749,Male,0,No,Yes,54,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,24.49,No,1321.78
CUST2750,Female,0,Yes,No,38,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,75.67,No,2878.35
CUST2751,Female,0,No,No,32,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,103.49,Yes,3307.83
CUST2752,Female,0,No,No,13,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No,One year,No,Bank transfer,60.95,No,799.12
CUST2753,Male,0,No,No,55,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card,81.73,Yes,4499.19
CUST2754,Male,1,Yes,Yes,20,No,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer,110.0,No,2196.6
CUST2755,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,98.97,No,4460.26
CUST2756,Male,0,Yes,Yes,15,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer,39.39,Yes,590.6
CUST2757,Male,1,Yes,No,15,Yes,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,93.34,Yes,1393.59
CUST2758,Male,0,No,Yes,28,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Credit card,70.19,No,1956.87
CUST2759,Male,0,No,No,7,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,94.6,No,666.19
CUST2760,Female,0,No,Yes,2,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,69.45,No,146.2
CUST2761,Male,0,Yes,No,18,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.8,No,596.55
CUST2762,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,76.99,No,5007.46
CUST2763,Male,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,69.21,No,1446.24
CUST2764,Male,0,Yes,No,45,Yes,No phone service,No,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,71.79,No,3222.43
CUST2765,Female,1,Yes,No,12,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,107.89,No,1291.58
CUST2766,Female,0,Yes,No,32,No,No phone service,No,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,109.48,No,3510.46
CUST2767,Male,0,No,Yes,4,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,65.35,Yes,270.63
